"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1997",40.5572397357492,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1998",36.9081086471718,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1999",38.6046651270573,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2000",45.7323541763557,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2001",44.9623027719641,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2002",40.3731263925136,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2003",39.6301695174664,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2004",41.0909019528665,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2005",43.4025448407452,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2006",44.6445612247706,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2007",43.2984720699285,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2008",45.9167117360736,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2009",39.2356785990914,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2010",39.7598437031518,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2011",41.2739648574507,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2012",40.6824371898883,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2013",39.1971735047655,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2014",38.996355721797,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2015",37.8018159096519,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2016",35.4599263818255,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2017",36.3329956891189,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2018",37.9716930695855,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2019",36.3240958075241,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","2020",32.5183611888266,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1990",25.9039060480463,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.2690426029978,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1992",21.4295350848982,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1993",20.7403905079632,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.377256936084,"E"
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1995",22.9412276125891,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1996",22.06915074659,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1997",23.333371604839,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1998",25.9486446286709,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","1999",24.0918862022445,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2000",27.1883262545709,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.1873256664978,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2002",28.7131224037015,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2003",33.3504495061099,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2004",34.2354604213308,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2005",34.61157158289,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2006",37.8209533854919,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2007",38.5162878902711,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2008",37.8148698127136,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2009",37.1422532388258,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2010",39.879212962835,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2011",42.3942230351554,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2012",44.2514731046751,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2013",46.0026088160493,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2014",47.2196834583496,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2015",49.0912280857603,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2016",51.9248591484674,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2017",54.1610234014378,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2018",55.2414620408144,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2019",55.3958465881068,
"POL","TRADEGOODSERV","EXP","PC_GDP","A","2020",55.8094961871611,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1970",19.1102424850638,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1971",19.6502563319371,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1972",21.337780568636,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1973",20.9404009191045,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1974",21.0508097992043,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1975",15.982904084132,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1976",13.6592860382666,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1977",14.4346980607425,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1978",15.7615079751533,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1979",21.1966874071271,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1980",21.4552617734805,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1981",20.3306549945521,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1982",20.6836452237501,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1983",24.5513975139888,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1984",29.1795505766392,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1985",29.2423154865761,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1986",25.9948845241329,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1987",27.3385652781543,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1988",27.6366708381833,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1989",29.4651902589172,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1990",29.1691782511512,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1991",26.5475592626771,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1992",24.4586707297928,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1993",23.600147644863,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1994",25.1335658294202,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1995",26.7697318737852,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1996",26.5484648796224,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1997",27.1541447475915,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1998",27.3316272273762,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","1999",26.4819747246951,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2000",28.2046205938904,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.4373261135265,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2002",27.0733622325977,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2003",27.3671918978917,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2004",27.6670515552519,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2005",27.0841675459537,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2006",30.3574044411002,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2007",31.1941845713373,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2008",31.2610790783868,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2009",27.2937427180784,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2010",30.0693089249393,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2011",34.4548615994609,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2012",37.7780148210557,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2013",39.6065049729616,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2014",40.2159680026703,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2015",40.6151154462762,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2016",40.2108236358286,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2017",42.7242663980773,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2018",43.4457190264876,
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2019",43.5443105126526,"E"
"PRT","TRADEGOODSERV","EXP","PC_GDP","A","2020",36.7035161290582,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1990",23.8134889216811,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1991",41.580587849738,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1992",63.1235541420658,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1993",52.4540994594393,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1994",55.3243280556685,"E"
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1995",53.9263117552502,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1996",49.2927561722145,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1997",53.6089814116398,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1998",45.5169214920153,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","1999",46.3477064742072,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2000",53.205468406987,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2001",57.1181854095185,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2002",56.9704951847734,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2003",62.3343488872503,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2004",69.0463247537288,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2005",72.3018934642515,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2006",81.2398533216646,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2007",83.3808614210341,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2008",80.1479953487459,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2009",68.0361180943086,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2010",77.2084774457779,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2011",84.9075350901021,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2012",90.9221018613518,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2013",93.4972605723115,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2014",91.5015850507224,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2015",92.0120877704125,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2016",93.712186618535,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2017",95.2065919871945,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2018",96.3755023728666,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2019",92.4100235941361,
"SVK","TRADEGOODSERV","EXP","PC_GDP","A","2020",85.7075023067471,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1970",12.1305929497592,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1971",13.0134060461295,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1972",13.3390610136563,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1973",13.3214874291908,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1974",13.184626622441,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1975",12.3758068710854,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1976",12.5668703230268,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1977",13.2518400419624,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1978",13.8795398621065,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1979",13.7041540685039,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1980",14.2907951364439,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1981",16.2834544003611,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1982",16.9771129167218,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1983",19.0753191642367,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1984",21.3030593167693,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1985",20.8647412363939,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1986",18.1973255368275,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1987",17.7248426683275,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1988",17.302787192003,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1989",16.6023775760326,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1990",15.7247982432477,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1991",15.7607198536217,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1992",16.1875490079513,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1993",17.7088876502715,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1994",20.311135394257,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1995",21.8270992731031,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1996",23.0323607990957,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1997",25.6697890106843,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1998",26.101947326675,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","1999",26.3515090067028,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2000",28.5633579326111,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.8616191602484,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2002",26.553994919632,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2003",25.6289061234055,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2004",25.4119848226223,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2005",24.9792690409411,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2006",25.2413025005404,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2007",25.984738814678,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2008",25.6239291743162,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2009",23.0616941747255,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2010",25.9516793464024,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2011",29.5349622049272,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2012",31.45527248111,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2013",32.9625774735678,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2014",33.4825675913959,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2015",33.6265184346551,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2016",33.8800904977376,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2017",35.1494620296471,
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2018",35.1471175620162,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2019",34.8928157124357,"E"
"ESP","TRADEGOODSERV","EXP","PC_GDP","A","2020",30.631596026738,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1970",21.9532277837509,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1971",22.1702330831883,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1972",22.0427535780725,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1973",24.9733484486018,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1974",29.3503370452592,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1975",25.6499676452338,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1976",25.1900385620997,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1977",24.9578401749603,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1978",25.7194023685907,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1979",27.7004655275098,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1980",27.1579699755069,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1981",27.8320404981694,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1982",30.1098496532152,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1983",33.0537439445049,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1984",33.6805457560194,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1985",32.6565044795287,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1986",30.4719724448313,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1987",30.0855474744481,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1988",29.8093789791348,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1989",29.5823119605492,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1990",27.9221778037317,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1991",26.0947222756763,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1992",25.957595145449,"E"
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1993",30.4102380632048,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1994",33.5983064955583,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1995",37.1240310199484,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1996",36.028866805627,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1997",39.1319850981967,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1998",40.0209948883021,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","1999",40.1114332826671,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2000",43.2584584604537,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2001",42.9207450800425,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2002",41.2470904455775,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2003",40.3257049709808,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2004",42.6906424082589,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2005",45.01548061554,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2006",47.4874330005625,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2007",47.6102603456699,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2008",49.0869229216005,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2009",43.4539788044118,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2010",44.6788529489048,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2011",45.2711911918356,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2012",45.027525416194,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2013",42.5268091342415,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2014",43.2661612480684,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2015",43.7667675162599,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2016",42.691478270481,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2017",43.734721932138,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2018",45.6830615126713,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2019",47.8092109523511,
"SWE","TRADEGOODSERV","EXP","PC_GDP","A","2020",44.6291128483,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1970",41.2939588328325,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1971",39.2257187994309,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1972",38.6219685313187,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1973",38.9740768942428,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1974",40.9974186268712,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1975",39.5880057150249,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1976",42.3424441078511,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1977",46.1958412256118,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1978",44.2206580509852,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1979",44.5220675823857,"E"
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1980",46.2986093976599,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1981",48.2201812157819,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1982",44.3113367883421,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1983",43.0130436179781,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1984",47.2217504765952,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1985",47.7022481296635,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1986",43.8790005463981,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1987",41.1537385653167,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1988",42.3378376040942,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1989",44.803369221119,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1990",41.3703381299629,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1991",39.8051251069616,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1992",40.6977993363478,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1993",40.7426023314164,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1994",40.0239093532179,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1995",39.9977774018876,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1996",40.9909311891497,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1997",46.4594624359376,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1998",45.9214751058448,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","1999",46.6613420897236,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2000",51.298443233773,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2001",50.0525411719386,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2002",48.3816700709378,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2003",47.5483838685381,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2004",51.0695127969777,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2005",53.5566790657617,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2006",56.3543276260564,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2007",61.2464660580695,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2008",62.8663019946055,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2009",57.6219269020267,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2010",64.3985351280139,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2011",65.8992878578997,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2012",67.4064520294165,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2013",71.3815392126499,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2014",63.809699126129,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2015",62.396769945203,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2016",65.6736929966422,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2017",65.0797829019506,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2018",66.179605240881,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2019",66.0021049327979,
"CHE","TRADEGOODSERV","EXP","PC_GDP","A","2020",63.1538224091547,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1970",3.70899488163318,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1971",4.32796875512577,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1972",4.73183973605807,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1973",5.54143418636811,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1974",4.89777529241304,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1975",4.28252557714454,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1976",4.55677887960016,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1977",3.25326680006998,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1978",3.74535757655115,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1979",3.21593663535504,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1980",4.60908338229503,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1981",7.15604581389902,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1982",10.3084196712346,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1983",11.0742928180339,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1984",13.7934224749493,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1985",13.9382725384809,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1986",11.705669205167,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1987",13.2273133498297,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1988",15.8362900761628,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1989",13.7554150239028,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1990",11.2775273706365,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1991",11.7504085741081,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1992",12.2182512111816,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1993",11.6083469453128,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1994",18.1353285850373,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1995",16.886934742148,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1996",18.2885905451282,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1997",20.8685931224959,"E"
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1998",20.6662297570217,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","1999",18.8109127608593,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2000",19.8811989046161,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2001",27.1819420111864,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2002",25.1051189887103,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2003",23.0061779952857,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2004",23.6247531514385,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2005",21.8762676429404,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2006",22.394833924129,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2007",21.8895257230779,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2008",23.5662909133625,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2009",23.3701991267285,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2010",21.1941332849263,
"TUR","TRADEGOODSERV","EXP","PC_GDP","A","2011",22.9937012804749,
